name,artists,id,popularity
Know Your Worth,"['Khalid', 'Disclosure']",0TrPqhAMoaKUFLR7iYDokf,80
Don't Call Me Up,['Mabel'],5WHTFyqSii0lmT9R21abT8,80
Lovesick Girls,['BLACKPINK'],4Ws314Ylb27BVsvlZOy30C,80
SORRY PAPI,"['Bad Bunny', 'ABRA']",5jZ32WOU7sqzDYbzINwMUk,80
Cabrón y Vago - En Vivo,"['El Fantasma', 'Los Dos Carnales']",4nbWX2HzrOEnX4xxvYRCyU,80
LA DROGA,['Bad Bunny'],67ACYA3UI6QMNtHX6b34wX,80
ANTES QUE SE ACABE,['Bad Bunny'],7kjEqI6eZ7YlFrGhxixnlN,80
120,['Bad Bunny'],3KJ3opyV29269SXkPrc19l,80
Lose Somebody,"['Kygo', 'OneRepublic']",7xbWAw3LMgRMn4omR5yVn3,80
Sigues Con El,"['Dímelo Flow', 'Arcangel', 'Sech']",7sQKy5vlPQllr0k9IjYJv3,80
Con Calma,"['Daddy Yankee', 'Snow']",5w9c2J52mkdntKOmRLeM2m,80
Invincible,['Pop Smoke'],792HwhrdO3ErRKL5yRe4Ge,80
A Tu Merced,['Bad Bunny'],4r9jkMEnArtWGH2rL2FZl0,80
No Time To Die,['Billie Eilish'],73SpzrcaHk0RQPFP73vqVR,80
CRY FOR ME,['TWICE'],2xtP8RNbo2BEMzLX7tK7aq,80
ON,['BTS'],2QyuXBcV1LJ2rq01KhreMF,80
Jangueo,"['Alex Rose', 'Rafa Pabön']",1bRpSCFv6P2OUhciByeRYR,80
Control,['Zoe Wees'],50Td3qilgs8BLtv8mHyT1t,80
i miss u (with Au/Ra),"['Jax Jones', 'Au/Ra']",7CH8J4ulT49UfZwSDSkSZA,80
Diosa,['Myke Towers'],3JHpk0DOTOzyh0777JFAky,80
Blue Christmas,['Elvis Presley'],3QiAAp20rPC3dcAtKtMaqQ,79
Santa Claus Is Coming To Town,['The Jackson 5'],2QpN1ZVw8eJO5f7WcvUA1k,79
Dancing Queen,['ABBA'],0GjEhVFGZW8afUYGChu3Rr,79
I Was Made For Lovin' You,['KISS'],07q0QVgO56EorrSGHC48y3,79
You Shook Me All Night Long,['AC/DC'],2SiXAy7TuUkycRVbbWDEpo,79
I'm Still Standing,['Elton John'],1jDJFeK9x3OZboIAHsY9k2,79
Wake Me Up Before You Go-Go,['Wham!'],0ikz6tENMONtK6qGkOrU3c,79
You Give Love A Bad Name,['Bon Jovi'],0rmGAIH9LNJewFw7nKzZnc,79
I Still Haven't Found What I'm Looking For,['U2'],6wpGqhRvJGNNXwWlPmkMyO,79
With Or Without You - Remastered,['U2'],6ADSaE87h8Y3lccZlBJdXH,79
November Rain,"[""Guns N' Roses""]",3YRCqOhFifThpSRFJ1VWFM,79
Basket Case,['Green Day'],6L89mwZXSOwYl76YXfX13s,79
Wonderwall,['Oasis'],1qPbGZqppFwLwcBC1JQ6Vr,79
Wannabe,['Spice Girls'],1Je1IMUlBXcx1Fz0WE7oPT,79
It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"['Perry Como', 'The Fontane Sisters', 'Mitchell Ayres & His Orchestra']",2pXpURmn6zC5ZYDMms6fwa,79
All The Small Things,['blink-182'],2m1hi0nfMR9vdGC8UcrnwU,79
Still D.R.E.,"['Dr. Dre', 'Snoop Dogg']",503OTo2dSqe7qk76rgsbep,79
The Real Slim Shady,['Eminem'],3yfqSUWxFvZELEM4PmlwIR,79
Chop Suey!,['System Of A Down'],2DlHlPMa4M17kufBvI2lEN,79
Can't Stop,['Red Hot Chili Peppers'],3ZOEytgrvLwQaqXreDs2Jx,79
She Will Be Loved - Radio Mix,['Maroon 5'],4llK75pXNWZz6KAho2Gp16,79
Bring Me To Life,['Evanescence'],0COqiPhxzoWICwFCS4eZcp,79
The Reason,['Hoobastank'],77loZpT5Y5PRP1S451P9Yz,79
Candy Shop,"['50 Cent', 'Olivia']",5D2mYZuzcgjpchVY1pmTPh,79
"Dear Maria, Count Me In",['All Time Low'],0JJP0IS4w0fJx01EcrfkDe,79
No One,['Alicia Keys'],6IwKcFdiRQZOWeYNhUiWIv,79
"You're Gonna Go Far, Kid",['The Offspring'],6TfBA04WJ3X1d1wXhaCFVT,79
Mayonaka no Door / Stay With Me,['Miki Matsubara'],2BHj31ufdEqVK5CkYDp9mA,79
Viva La Vida,['Coldplay'],1mea3bSkSGXuIRvnydlB5b,79
Low (feat. T-Pain),"['Flo Rida', 'T-Pain']",0CAfXk7DXMnon4gLudAp7J,79
Fireflies,['Owl City'],3DamFFqW32WihKkTVlwTYQ,79
Work Out,['J. Cole'],2wAJTrFhCnQyNSD3oUgTZO,79
Ni**as In Paris,"['JAY-Z', 'Kanye West']",4Li2WHPkuyCdtmokzW2007,79
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","['Pitbull', 'Ne-Yo', 'Afrojack', 'Nayer']",4QNpBfC0zvjKqPJcyqBy9W,79
Paradise,['Coldplay'],6nek1Nin9q48AVZcWs9e9D,79
Timber (feat. Ke$ha),"['Pitbull', 'Kesha']",3cHyrEgdyYRjgJKSOiOtcS,79
Safe And Sound,['Capital Cities'],6Z8R6UsFuGXGtiIxiD8ISb,79
Wet Dreamz,['J. Cole'],6Ius4TC0L3cN74HT7ENE6e,79
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","['Ty Dolla $ign', 'The Weeknd', 'Wiz Khalifa', 'Mustard']",7t2bFihaDvhIrd2gn2CWJO,79
Summer,['Calvin Harris'],6YUTL4dYpB9xZO5qExPf05,79
"Happy - From ""Despicable Me 2""",['Pharrell Williams'],60nZcImufyMA1MKQY3dcCH,79
Tennessee Whiskey,['Chris Stapleton'],3fqwjXwUGN6vbzIwvyFMhx,79
Kill Yourself (Part III),['$uicideBoy$'],5XAPpyIoYF3QXP34Hv8Pvx,79
idfc,['blackbear'],6y6jbcPG4Yn3Du4moXaenr,79
Often,['The Weeknd'],4PhsKqMdgMEUSstTDAmMpg,79
Like I'm Gonna Lose You (feat. John Legend),"['Meghan Trainor', 'John Legend']",2YlZnw2ikdb837oKMKjBkW,79
Feeling Whitney,['Post Malone'],35r28RDot7nPE7y9K9H7l0,79
Mr Loverman,['Ricky Montgomery'],2IVsRhKrx8hlQBOWy4qebo,79
Ivy,['Frank Ocean'],2ZWlPOoWh0626oTaHrnl2a,79
Pink + White,['Frank Ocean'],3xKsf9qdS1CyvXSMEid6g8,79
Godspeed,['Frank Ocean'],34xTFwjPQ1dC6uJmleno7x,79
Needed Me,['Rihanna'],4pAl7FkDMNBsjykPXo91B3,79
7 Years,['Lukas Graham'],5kqIPrATaCc2LqxVWzQGbk,79
Fight Song,['Rachel Platten'],37f4ITSlgPX81ad2EvmVQr,79
hate u love u,"[""Olivia O'Brien""]",6ATgDc6e4sPn84hvJsAmPt,79
I Feel It Coming,"['The Weeknd', 'Daft Punk']",3dhjNA0jGA8vHBQ1VdD6vV,79
Don't Let Me Down,"['The Chainsmokers', 'Daya']",1i1fxkWeaMmKEB4T7zqbzK,79
Get You (feat. Kali Uchis),"['Daniel Caesar', 'Kali Uchis']",7zFXmv6vqI4qOt4yGf3jYZ,79
Pretty Girl,['Clairo'],0KyAGiNGUytG5JLxJu4F6l,79
Location,['Khalid'],152lZdxL1OR0ZMW6KquMif,79
Best Friend,['Rex Orange County'],47Bg6IrMed1GPbxRgwH2aC,79
Beamer Boy,['Lil Peep'],7hf89cT5FEmLV5E9fjrjG7,79
Bank Account,['21 Savage'],2fQrGHiQOvpL9UgPvtYy6G,79
1-800-273-8255,"['Logic', 'Alessia Cara', 'Khalid']",5tz69p7tJuGPeMGwNTxYuV,79
Passionfruit,['Drake'],5mCPDVBb16L4XQwDdbRUpz,79
Someone To You,['BANNERS'],14BH4qO7pgCmIe6mgLKOK3,79
Kiwi,['Harry Styles'],33SNO8AaciGbNaQFkxvPrW,79
Chasin' You,['Morgan Wallen'],5MwynWK9s4hlyKHqhkNn4A,79
Beautiful Crazy,['Luke Combs'],2rxQMGVafnNaRaXlRMWPde,79
10 Freaky Girls (with 21 Savage),"['Metro Boomin', '21 Savage']",0AluA5RNsa4Cx6XRhf2hWZ,79
Magic In The Hamptons (feat. Lil Yachty),"['Social House', 'Lil Yachty']",2Yer0p7uB2lVBUAtANuuQp,79
Self Care,['Mac Miller'],5bJ1DrEM4hNCafcDd1oxHx,79
Dead To Me,['Kali Uchis'],6LOZws7T3jqZz78unPgFF9,79
ZEZE (feat. Travis Scott & Offset),"['Kodak Black', 'Offset', 'Travis Scott']",0FZ4Dmg8jJJAPJnvBIzD9z,79
Noticed,['Lil Mosey'],7zLYKWcXnYeHHWidalz7rj,79
Out Of Love,['Alessia Cara'],4WzhjxvLP95y7AMDy0Atwb,79
Better Together,['Luke Combs'],6gdLyYNuhWBzqwlOFSsXC7,79
Ruthless (Nice Guys Always Finish Last),['MarMar Oso'],6HeCk6yewXH7WO4D93eub9,79
Graduation (with Juice WRLD),"['benny blanco', 'Juice WRLD']",6cjSh516BbrNUs213jDAGm,79
Suicidal,['YNW Melly'],1iSqfoUFnQwV0QW1EfUit8,79
emotions,['iann dior'],5ls62WNKHUUrdF3r1cv83T,79
CITY OF ANGELS,['24kGoldn'],6ap9lSRJ0iLriGLqoJ44cq,79
Bang!,['AJR'],53BHUFdQphHiZUUG3nx9zn,79
865,['Morgan Wallen'],0sKEilrw1GrBlG6qsTCrP4,79
Goosebumps - Remix,"['Travis Scott', 'HVME']",5uEYRdEIh9Bo4fpjDd4Na9,79
Waiting For Love,['Avicii'],2P4OICZRVAQcYAV2JReRfj,79
Mercy,['Shawn Mendes'],0AS63m1wHv9n4VVRizK6Hc,79
IDGAF,['Dua Lipa'],76cy1WJvNGJTj78UqeA5zr,79
You Need To Calm Down,['Taylor Swift'],6RRNNciQGZEXnqk8SQ9yv5,79
you should see me in a crown,['Billie Eilish'],3XF5xLJHOQQRbWya6hBp7d,79
wish you were gay,['Billie Eilish'],3Fj47GNK2kUF0uaEDgXLaD,79
"Don't Give Up On Me - (From ""Five Feet Apart"")",['Andy Grammer'],5A3fPy30SN2wuzrahpcxvV,79
witchblades,"['Lil Peep', 'Lil Tracy']",1Z8gpnzgTFQKAwmV43iLBB,79
She,['Harry Styles'],6SQLk9HSNketfgs2AyIiMs,79
bury a friend,['Billie Eilish'],4SSnFejRGlZikf02HLewEF,79
boyfriend (with Social House),"['Ariana Grande', 'Social House']",0Ryd8975WihbObpp5cPW1t,79
Vete,['Bad Bunny'],5DxXgozhkPLgrbKFY91w0c,79
Dancing With Your Ghost,['Sasha Sloan'],1TQXIltqoZ5XXyfCbAeSQQ,79
all the good girls go to hell,['Billie Eilish'],6IRdLKIyS4p7XNiP8r6rsx,79
ME! (feat. Brendon Urie of Panic! At The Disco),"['Taylor Swift', 'Brendon Urie', 'Panic! At The Disco']",2Rk4JlNc2TPmZe2af99d45,79
If I Can't Have You,['Shawn Mendes'],6LsAAHotRLMOHfCsSfYCsz,79
Adderall (Corvette Corvette) - Remix,"['Popp Hunna', 'Lil Uzi Vert']",2Y3USTCETS4xbjJOzT1Icm,79
Myron,['Lil Uzi Vert'],56uXDJRCuoS7abX3SkzHKQ,79
long story short,['Taylor Swift'],2o2sgVJIgFXk8GQjWTgI6U,79
coney island (feat. The National),"['Taylor Swift', 'The National']",3k7ne7VmH43ZPWxPdvPUgR,79
Life's A Mess (feat. Halsey),"['Juice WRLD', 'Halsey']",5wWAwzGp2OaaoIkwcz6wZs,79
evermore (feat. Bon Iver),"['Taylor Swift', 'Bon Iver']",3O5osWf1rSoKMwe6E9ZaXP,79
dorothea,['Taylor Swift'],670fUmXf4KQekzbEgaXyPA,79
Stay High,['Juice WRLD'],21CkzgKCBCq5V4XKjiGSIj,79
cowboy like me,['Taylor Swift'],1XjHRolIXL2M1EEOUsGGR4,79
bloody valentine,['Machine Gun Kelly'],6mADjHs6FXdroPzEGW6KVJ,79
the 1,['Taylor Swift'],0Jlcvv8IykzHaSmj49uNW8,79
Savage Remix (feat. Beyoncé),"['Megan Thee Stallion', 'Beyoncé']",5v4GgrXPMghOnBBLmveLac,79
Rät,['Penelope Scott'],25z6kpmIwkCUqk2IORrJ5v,79
You’re Mines Still (feat. Drake),"['Yung Bleu', 'Drake']",7E2C5rBLpCKwQlhJPVFBRS,79
just like magic,['Ariana Grande'],7Dx9Z6Aon1qPS2N0rHSWTe,79
More Than You Know,['Axwell /\\ Ingrosso'],6h5PAsRni4IRlxWr6uDPTP,79
South of the Border (feat. Camila Cabello & Cardi B),"['Ed Sheeran', 'Camila Cabello', 'Cardi B']",4vUmTMuQqjdnvlZmAH61Qk,79
Watermelon Sugar,['Harry Styles'],1e9oZCCiX42nJl0AcqriVo,79
Surrender,['Natalie Taylor'],0ecC8p17cDNlxHXkuYqeR6,79
Diva (feat. Lil Tecca),"['The Kid LAROI', 'Lil Tecca']",7gVwgc8b3XnO87TpmXXFA5,79
Borderline,['Tame Impala'],5hM5arv9KDbCHS0k9uqwjr,79
Die Very Rough,['Mario Judah'],3brXaWuPsVScvYQKUh3Ijc,79
Savage,['Megan Thee Stallion'],55CHeLEfn5iJ0IIkgaa4si,79
Violent,['carolesdaughter'],7CFfqRW50ffULvBv7lfIIg,79
Backyard Boy,['Claire Rosinkranz'],04F42oEuKrRComYJfJuyVR,79
Heart Of Glass (Live from the iHeart Festival),['Miley Cyrus'],5i7ThJfYLAzp2DyZuFpF6j,79
Scared to Be Lonely,"['Martin Garrix', 'Dua Lipa']",3ebXMykcMXOcLeJ9xZ17XH,79
Someone To You,['BANNERS'],2f0pn9DkEJwAzXApnFh5cr,79
Psycho,['Red Velvet'],3CYH422oy1cZNoo0GTG1TK,79
China,"['Anuel AA', 'Daddy Yankee', 'KAROL G', 'J Balvin', 'Ozuna']",2ksOAxtIxY8yElEWw8RhgK,79
Eyes Blue Like The Atlantic (feat. Subvrbs),"['Sista Prod', 'Subvrbs']",0qUcpOOna3kkrwfqky85e1,79
MALDITA POBREZA,['Bad Bunny'],0Lsis3LB0XAK6XlTHXaJk2,79
Fallin’ (Adrenaline),"[""Why Don't We""]",5GhJIMWAw0uMLgkdbt6uMz,79
BELIEVE IT,"['PARTYNEXTDOOR', 'Rihanna']",4HDCLYli2SUdkq9OjmvhSD,79
Get Back,['Pop Smoke'],3DWjFSDEQ9IWz1mj449fB7,79
Promises (with Sam Smith),"['Calvin Harris', 'Sam Smith', 'Jessie Reyez']",5N5k9nd479b1xpDZ4usjrg,79
Always Remember Us This Way,['Lady Gaga'],2rbDhOo9Fh61Bbu23T2qCk,79
i'm so tired...,"['Lauv', 'Troye Sivan']",4vjpLMyL3ZO6aphdYr8XYw,79
Pretty Savage,['BLACKPINK'],1XnpzbOGptRwfJhZgLbmSr,79
Black And White,['Niall Horan'],7rpNuuoMbid56XkDsx2FjE,79
Midnight Sky,['Miley Cyrus'],4i2qxFEVVUi8yOYoxB8TCX,79
Faded,['Alan Walker'],698ItKASDavgwZ3WjaWjtz,79
MORE,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Lexie Liu', 'Jaira Burns', 'Seraphine', 'League of Legends']",6juLaduD4STCUDWT0AYun4,79
Fantasias,"['Rauw Alejandro', 'Farruko']",6mAN61JH0dzyZpWslS11jy,79
Levitating,['Dua Lipa'],39LLxExYz6ewLAcYrzQQyP,79
Together,['Sia'],5id3Rqn7SPj1LX4FfY4nGz,79
Better,['ZAYN'],1dLXLETYiZohIZWnse4ypG,79
Astronaut In The Ocean,['Masked Wolf'],3Ofmpyhv5UAQ70mENzB277,79
"Alone, Pt. II","['Alan Walker', 'Ava Max']",0bMbDctzMmTyK2j74j3nF3,79
El Efecto - Remix,"['Rauw Alejandro', 'Chencho Corleone', 'KEVVO', 'Bryant Myers', 'Lyanno', 'Dalex']",74j34STf8L6uADnTN69ohv,79
Black Mamba,['aespa'],1t2qYCAjUAoGfeFeoBlK51,79
My Girl,['The Temptations'],745H5CctFr12Mo7cqa1BMH,78
California Dreamin' - Single Version,['The Mamas & The Papas'],4s6LhHAV5SEsOV0lC2tjvJ,78
"Paint It, Black",['The Rolling Stones'],63T7DJ1AFDD6Bn8VzG6JE8,78
Brown Eyed Girl,['Van Morrison'],3yrSvpt2l1xhsV9Em88Pul,78
Sweet Caroline,['Neil Diamond'],62AuGbAkt8Ox2IrFFb8GKV,78
Come Together - Remastered 2009,['The Beatles'],2EqlS6tkEnglzr7tkKAAYD,78
Let It Be - Remastered 2009,['The Beatles'],7iN1s7xHE4ifF5povM6A48,78
Tiny Dancer,['Elton John'],2TVxnKdb3tqe1nhQWwwZCO,78
Stairway to Heaven - Remaster,['Led Zeppelin'],5CQ30WqJwcep0pYcV4AMNc,78
Imagine - Remastered 2010,['John Lennon'],7pKfPomDEeI4TPT6EOYjn9,78
Dream On,['Aerosmith'],5MxNLUsfh7uzROypsoO5qe,78
Step Into Christmas,['Elton John'],6sBWmE23q6xQHlnEZ8jYPT,78
Landslide,['Fleetwood Mac'],5ihS6UUlyQAfmp48eSkxuQ,78
More Than a Feeling,['Boston'],1QEEqeFIZktqIpPI4jSVSF,78
Should I Stay or Should I Go - Remastered,['The Clash'],39shmbIHICJ2Wxnk1fPSdz,78
Beat It,['Michael Jackson'],1OOtq8tRnDM8kG2gqUPjAj,78
Jump - 2015 Remaster,['Van Halen'],7N3PAbqfTjSEU1edb2tY8j,78
I Want to Know What Love Is - 1999 Remaster,['Foreigner'],1JLn8RhQzHz3qDqsChcmBl,78
Run Rudolph Run - Single Version,['Chuck Berry'],2pnPe4pJtq7689i5ydzvJJ,78
Everywhere - 2017 Remaster,['Fleetwood Mac'],254bXAqt3zP6P50BdQvEsq,78
Fairytale of New York (feat. Kirsty MacColl),"['The Pogues', 'Kirsty MacColl']",3VTNVsTTu05dmTsVFrmGpK,78
Wind Of Change,['Scorpions'],3ovjw5HZZv43SxTwApooCM,78
Killing In The Name,['Rage Against The Machine'],59WN2psjkt1tyaxjspN8fp,78
What's Up?,['4 Non Blondes'],0jWgAnTrNZmOGmqgvHhZEm,78
Ambitionz Az A Ridah,['2Pac'],20fBuVybkHgjF6vNhSMROD,78
Bitter Sweet Symphony,['The Verve'],57iDDD9N9tTWe75x6qhStw,78
Careless Whisper,['George Michael'],4jDmJ51x1o9NZB5Nxxc7gY,78
No Scrubs,['TLC'],1KGi9sZVMeszgZOWivFpxs,78
All Star,['Smash Mouth'],3cfOd4CMv2snFaKAnMdnvK,78
I Want It That Way,['Backstreet Boys'],47BBI51FKFwOMlIiX6m8ya,78
Otherside,['Red Hot Chili Peppers'],64BbK9SFKH2jk86U3dGj2P,78
Kryptonite,['3 Doors Down'],6ZOBP3NvffbU4SZcrnt1k6,78
Stan,"['Eminem', 'Dido']",3UmaczJpikHgJFyBTAJVoz,78
Oops!...I Did It Again,['Britney Spears'],6naxalmIoLFWR0siv8dnQQ,78
It's My Life,['Bon Jovi'],0v1XpBHnsbkCn7iJ9Ucr1l,78
The Middle,['Jimmy Eat World'],6GG73Jik4jUlQCkKg9JuGO,78
How You Remind Me,['Nickelback'],0gmbgwZ8iqyMPmXefof8Yf,78
This Love,['Maroon 5'],6ECp64rv50XVz93WvxXMGF,78
Hey Ya!,['Outkast'],2PpruBYCo4H7WOBJ7Q2EwM,78
If I Ain't Got You,['Alicia Keys'],3XVBdLihbNbxUwZosxcGuJ,78
American Idiot,['Green Day'],6nTiIhLmQ3FWhvrGafw2zj,78
"Sugar, We're Goin Down",['Fall Out Boy'],2TfSHkHiFO4gRztVIkggkE,78
Pon de Replay,['Rihanna'],4TsmezEQVSZNNPv5RJ65Ov,78
Teenagers,['My Chemical Romance'],7j31rVgGX9Q2blT92VBEA0,78
Chasing Cars,['Snow Patrol'],11bD1JtSjlIgKgZG2134DZ,78
Snow (Hey Oh),['Red Hot Chili Peppers'],2aibwv5hGXSgw7Yru8IYTO,78
Last Christmas - Remastered,['Wham!'],6wn2nmFn3wDuiMldRiuRuL,78
Heartless,['Kanye West'],4EWCNWgDS8707fNSZ1oaA5,78
Arms Tonite,['Mother Mother'],1rRwwqteLePmi70PGaC8ah,78
American Boy,"['Estelle', 'Kanye West']",22UDw8rSfLbUsaAGTXQ4Z8,78
Down,"['Jay Sean', 'Lil Wayne']",7LP4Es66zdY7CyjepqmvAg,78
I Can't Handle Change,['Roar'],0I1eFRytp4XRhLCjT6tZm7,78
POWER,['Kanye West'],2gZUPNdnz5Y45eiGxpHGSc,78
DJ Got Us Fallin' In Love (feat. Pitbull),"['Usher', 'Pitbull']",4356Typ82hUiFAynbLYbPn,78
Baby,"['Justin Bieber', 'Ludacris']",6epn3r7S14KUqlReYr77hA,78
Not Afraid,['Eminem'],7Ie9W94M7OjPoZVV216Xus,78
Christmas Lights,['Coldplay'],4fzyvSu73BhGvi96p2zwjL,78
Little Talks,['Of Monsters and Men'],2ihCaVdNZmnHZWt0fvAM7B,78
They Don't Know About Us,['One Direction'],6M31fPFCYB8Job3MCjjrDV,78
Little Things,['One Direction'],0TAmnCzOtqRfvA38DDLTjj,78
Young And Beautiful,['Lana Del Rey'],2nMeu6UenVvwUktBCpLMK9,78
We Can't Stop,['Miley Cyrus'],2y4lAQpi5VTNLu2ldeTdUH,78
You & I,['One Direction'],2afCBiru10AFckfOa49wIa,78
Impossible,['James Arthur'],5yVIlYEHZxQVLyInCdldoS,78
Best Day Of My Life,['American Authors'],5Hroj5K7vLpIG4FNCRIjbP,78
Little Do You Know,['Alex & Sierra'],1almCHdsfikRPfVB9VrEdT,78
Time of Our Lives,"['Pitbull', 'Ne-Yo']",2bJvI42r8EF3wxjOuDav4r,78
Bang Bang,"['Jessie J', 'Ariana Grande', 'Nicki Minaj']",0puf9yIluy9W0vpMEUoAnN,78
Jealous,['Labrinth'],4G92yYrUs0cvY7G41YRI0z,78
One Last Time,['Ariana Grande'],7xoUc6faLbCqZO6fQEYprd,78
Steal My Girl,['One Direction'],2Bs4jQEGMycglOfWPBqrVG,78
Outside (feat. Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']",7MmG8p0F9N3C4AXdK6o6Eb,78
Rude,['MAGIC!'],6RtPijgfPKROxEzTHNRiDp,78
Don't,['Bryson Tiller'],3pXF1nA74528Edde4of9CC,78
Exchange,['Bryson Tiller'],43PuMrRfbyyuz4QpZ3oAwN,78
Can't Feel My Face,['The Weeknd'],22VdIZQfgXJea34mQxlt81,78
FourFiveSeconds,"['Rihanna', 'Kanye West', 'Paul McCartney']",78TTtXnFQPzwqlbtbwqN0y,78
Nights,['Frank Ocean'],7eqoqGkKwgOaWNNHx90uEZ,78
Desperado,['Rihanna'],4mCf3vQf7z0Yseo0RxAi3V,78
Go Flex,['Post Malone'],5yuShbu70mtHXY0yLzCQLQ,78
24K Magic,['Bruno Mars'],6b8Be6ljOzmkOmFslEb23P,78
Can I Be Him,['James Arthur'],0VhgEqMTNZwYL1ARDLLNCX,78
PILLOWTALK,['ZAYN'],0PDUDa38GO8lMxLCRc4lL1,78
Cake By The Ocean,['DNCE'],76hfruVvmfQbw0eYn1nmeC,78
Work from Home (feat. Ty Dolla $ign),"['Fifth Harmony', 'Ty Dolla $ign']",4tCtwWceOPWzenK2HAIJSb,78
Way down We Go,['KALEO'],0y1QJc3SJVPKJ1OvFmFqe6,78
This Is What You Came For (feat. Rihanna),"['Calvin Harris', 'Rihanna']",0azC730Exh71aQlOt9Zj3y,78
LOVE. FEAT. ZACARI.,"['Kendrick Lamar', 'Zacari']",6PGoSes0D9eUDeeAafB2As,78
Broken Clocks,['SZA'],2fXwCWkh6YG5zU1IyvQrbs,78
As the World Caves In,['Matt Maltese'],4JE6agBLHGA5TaF6FlqfBD,78
Goodie Bag,['Still Woozy'],4vHNeBWDQpVCmGbaccrRzi,78
Drew Barrymore,['SZA'],06u5LrUpbosQlQ1QJFhPpG,78
If You Want Love,['NF'],3i5qVV8azKqGFK4Gzdt5YS,78
White Noise - 500 hz,['Granular'],65rkHetZXO6DQmBh3C2YtW,78
Lie,['NF'],07FkzikE6FuHIa8Ma7zJGc,78
8TEEN,['Khalid'],5bgwqaRSS3M8WHWruHgSL5,78
Sorry Not Sorry,['Demi Lovato'],7gvd8xj4QgPqbQSsn5pV7d,78
Best Part (feat. H.E.R.),"['Daniel Caesar', 'H.E.R.']",1RMJOxR6GRPsBHL8qeC2ux,78
Buttercup,['Jack Stauber'],2mlGPkAx4kwF8Df0GlScsC,78
Sweet Creature,['Harry Styles'],5kRPPEWFJIMox5qIkQkiz5,78
Feel It Still,['Portugal. The Man'],6QgjcU0zLnzq5OrUoSZ3OK,78
"Let Me Go (with Alesso, Florida Georgia Line & watt)","['Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'watt']",5Gu0PDLN4YJeW75PpBSg9p,78
Yes Indeed,"['Lil Baby', 'Drake']",6vN77lE9LK6HP2DewaN6HZ,78
Wasted (feat. Lil Uzi Vert),"['Juice WRLD', 'Lil Uzi Vert']",1a7WZZZH7LzyvorhpOJFTe,78
Shoota (feat. Lil Uzi Vert),"['Playboi Carti', 'Lil Uzi Vert']",2BJSMvOGABRxokHKB0OI8i,78
Black & White,['Juice WRLD'],1fCeXjoRExPP2qwSBh2aST,78
Faucet Failure,['Ski Mask The Slump God'],1ThmUihH9dF8EV08ku5AXN,78
1400 / 999 Freestyle,"['Trippie Redd', 'Juice WRLD']",75lcPkAkUsKWHGBlGM476R,78
a lot,['21 Savage'],2t8yVaLvJ0RenpXUIAC52d,78
Money,['Cardi B'],2GGMabyHXnJmjY6CXhhB2e,78
Nonstop,['Drake'],0TlLq3lA83rQOYtrqBqSct,78
STARGAZING,['Travis Scott'],7wBJfHzpfI3032CSD7CE2m,78
CAN'T SAY,['Travis Scott'],27a1mYSG5tYg7dmEjWBcmL,78
Truth Hurts,['Lizzo'],3HWzoMvoF3TQfYg4UPszDq,78
Suge,['DaBaby'],2gwkD6igEhQbDQegRCcdoB,78
ORANGE SODA,['Baby Keem'],5FkoSXiJPKTNyYgALRJFhD,78
Let Me Know (I Wonder Why Freestyle),['Juice WRLD'],3wwo0bJvDSorOpNfzEkfXx,78
In My Room,['Frank Ocean'],4S4Mfvv03M1cHgIOJcbUCL,78
Take What You Want (feat. Ozzy Osbourne & Travis Scott),"['Post Malone', 'Ozzy Osbourne', 'Travis Scott']",7CZyCXKG6d5ALeq41sLzbw,78
Pure Water (with Migos),"['Mustard', 'Migos']",3j84U36KvLeXNDPv4t5pI8,78
7 Summers,['Morgan Wallen'],0tbjiOUl4k492KPdWZS9sy,78
More Than My Hometown,['Morgan Wallen'],0eBXyY4SatzpE7opnzgXvz,78
Warning,['Morgan Wallen'],64SCQtbRtmO28ks1QhS3w5,78
Somebody’s Problem,['Morgan Wallen'],42lqBjPYlmL1EXpMDXvhSN,78
Hymn for the Weekend,['Coldplay'],3RiPr603aXAoi4GHyXx0uy,78
"Love Me Like You Do - From ""Fifty Shades Of Grey""",['Ellie Goulding'],3zHq9ouUJQFQRf3cm1rRLu,78
Shout Out to My Ex,['Little Mix'],0ErK6K0kYr0Ow2RkPMhmMs,78
In the Name of Love,"['Martin Garrix', 'Bebe Rexha']",23L5CiUhw2jV1OIMwthR3S,78
Go Fuck Yourself,['Two Feet'],4NZrZgrRoR4GwR7flWOXRI,78
all the kids are depressed,['Jeremy Zucker'],75ls0gurX68lUmMjE7QcsE,78
Eastside (with Halsey & Khalid),"['benny blanco', 'Halsey', 'Khalid']",0d2iYfpKoM0QCKvcLCkBao,78
3 Nights,['Dominic Fike'],1tNJrcVe6gwLEiZCtprs1u,78
i wanna be your girlfriend,['girl in red'],3h3pOvw6hjOvZxRUseB7h9,78
MIA (feat. Drake),"['Bad Bunny', 'Drake']",116H0KvKr2Zl4RPuVBruDO,78
